,pgc,filter,inc_m,model4_0,model4_1,model4_2,model4_3,model5_0,model5_1,model5_2,model5_3,model6_0,model6_1,model6_2,model6_3
978,5057716,b'c',54,59.53655,63.276443,59.65626,61.825348,53.998505,58.728817,59.480865,56.947105,61.870956,67.05034,63.91579,65.72431
979,45844,b'r',82,85.299484,84.51245,84.61594,85.85808,85.88983,84.6734,85.01574,84.5885,84.96155,85.972404,86.858025,85.34036
980,48504,b'c',57,51.805,52.919174,53.754807,54.314144,53.027122,54.304085,55.561565,53.993855,54.478592,55.252525,51.967487,51.61031
981,2717343,b'c',81,77.193695,77.4209,79.992645,75.59644,79.07284,79.62005,82.14892,77.83818,78.5903,78.53641,77.268196,75.52829
982,31671,b'r',63,66.09928,63.262302,67.03879,69.293,62.930428,58.533203,63.82307,61.978638,60.826958,67.18395,64.08097,65.35138
983,39163,b'i',79,79.91528,81.9339,79.57463,82.454285,81.84301,80.956604,80.32424,81.69302,79.67869,78.87082,79.60562,82.25094
984,1313211,b'c',74,71.823044,71.852165,70.16579,72.93653,71.03552,71.252655,70.64639,71.86605,71.60171,70.40355,71.10778,71.5955
985,21443,b'c',50,49.61817,49.572735,50.117195,47.85481,52.218033,51.644215,51.312004,49.292904,51.8343,49.626778,50.064236,48.20622
986,1382940,b'r',78,76.18243,76.605415,80.128815,78.58382,77.126816,74.533005,76.32834,73.347534,76.87671,79.23279,77.04174,80.48535
987,1704413,b'r',84,72.891655,73.6505,76.16541,73.5696,75.36467,75.329445,75.23943,76.086975,74.69208,73.542046,75.755066,75.45212
988,1831130,b'i',63,65.379524,63.541355,62.75267,61.798264,60.046608,63.103043,62.54464,58.718468,65.24167,63.835663,62.728745,64.827286
989,65555,b'g',82,82.00733,84.05533,86.10625,83.451294,82.29555,81.77111,83.78678,84.892914,83.80989,82.64196,84.0871,82.985565
990,5065014,b'c',85,80.16086,83.87532,81.76473,83.687454,85.622055,85.439026,82.75578,85.49332,83.56481,85.61571,85.50037,84.05104
991,7613,b'c',76,72.980576,72.10535,69.85635,74.12433,69.86487,68.36447,69.29216,67.91068,72.28909,72.68398,69.25444,73.221146
992,22753,b'r',69,62.19619,65.08247,64.42679,57.286213,61.463776,61.162296,64.15593,62.90503,62.71192,62.036343,62.76419,62.878345
993,1662837,b'i',72,76.43855,75.3075,73.336876,76.414505,72.26562,72.49233,72.73595,73.41589,75.24185,74.39927,71.82357,75.56001
994,5057334,b'c',87,87.97727,87.25535,88.22649,86.26485,88.19855,87.95156,87.35793,87.62095,87.15703,87.13498,86.599,86.81225
995,34852,b'r',56,51.564915,55.982826,54.449142,54.546455,57.972202,52.419033,56.04048,55.21359,52.508663,55.17633,53.84554,52.16748
996,4013175,b'c',75,73.673065,74.56732,73.28915,78.30299,74.53675,74.75311,73.65835,72.12097,75.616455,75.32147,74.401215,77.750885
997,4003420,b'i',71,65.1797,66.883675,66.09075,69.64525,64.31867,64.35549,68.0506,64.21059,66.42397,74.38594,60.33155,67.0206
998,1714876,b'r',81,80.65689,81.091995,83.00071,80.639694,80.93617,81.84861,82.06982,78.76586,82.68386,81.196335,78.82924,78.2561
999,69874,b'i',71,68.12995,64.38121,68.92668,61.701233,70.18358,67.68047,66.03267,66.82035,67.80957,66.32137,68.06393,66.18591
1000,3629684,b'c',47,47.13327,49.572735,49.259754,47.232063,47.50648,48.189198,47.83749,47.503983,49.156246,48.869186,48.473537,47.235054
1001,35174,b'c',90,89.755646,89.390656,89.73094,89.26982,89.73572,89.609344,89.21315,89.883514,89.95241,89.81816,89.07332,89.51848
1002,1573712,b'c',84,85.11055,85.072235,86.86644,87.55296,85.65024,85.15201,84.33748,84.3962,84.385574,86.06752,86.13844,85.30755
1003,1335893,b'c',81,85.40009,86.70834,86.58666,88.06378,84.89055,84.232666,84.74864,85.43518,85.293976,85.85716,84.308105,86.68464
1004,89571,b'i',61,46.255703,49.572735,49.84711,47.1144,52.571976,53.448185,51.93057,51.238842,49.62173,49.147903,49.072205,49.342026
1005,3374574,b'c',87,87.81938,85.71888,86.31253,87.235794,86.78152,87.409485,86.50787,86.747086,87.972336,87.31041,86.36154,87.67037
1006,11919,b'c',88,86.41675,87.53074,88.03965,88.28824,88.65468,89.64557,89.49223,89.24222,89.53067,87.76875,88.91963,88.318726
1007,71406,b'c',73,76.650085,78.83454,72.94711,68.195984,70.40322,69.84162,66.94439,71.52163,69.46231,67.8071,75.07514,69.0844
1008,2138,b'r',71,70.18933,71.171394,69.13061,64.23429,70.969406,72.20696,68.2215,70.110245,71.18572,73.621315,66.1073,70.40012
1009,4087943,b'c',88,86.84914,87.43762,87.04481,87.15172,87.34173,87.10968,87.34065,87.18485,86.41464,86.8874,86.51318,85.76863
1010,69417,b'i',71,71.78224,75.96693,73.37555,75.80554,73.50215,72.69867,73.39971,71.31982,76.22107,73.05944,71.3225,75.803
1011,22392,b'c',88,85.37677,88.15158,85.36981,85.13206,88.56017,87.939095,85.89574,87.05939,89.10365,87.769264,88.3802,88.66319
1012,28973,b'c',76,64.06106,63.95104,66.81599,64.15798,65.96414,65.36392,66.06627,63.291603,67.13131,65.60826,67.21358,67.19339
1013,50509,b'g',79,80.45813,78.75012,77.18301,78.28206,82.92738,79.97566,78.57866,80.88604,78.830185,80.668175,80.41321,77.16458
1014,4607,b'g',52,53.16028,50.38697,52.63839,51.459957,52.480797,53.8648,50.83564,54.50087,49.51603,53.18254,50.2071,51.061317
1015,5807376,b'c',53,48.573803,49.572735,49.259754,48.637657,50.454693,48.68355,49.95714,49.83474,50.90284,49.86292,48.74251,48.029457
1016,1155144,b'c',78,76.439865,79.23784,75.85337,75.75957,77.05026,77.26233,76.439514,77.78493,75.94645,77.51481,75.53552,76.48059
1017,7013,b'c',66,58.795902,60.754845,56.656555,59.562958,61.357635,60.380524,60.650604,61.023117,62.202595,57.89364,58.82919,58.01024
1018,1364455,b'r',80,69.77465,74.53889,75.515686,71.20263,79.94447,77.74257,72.33811,74.83463,74.138565,73.748924,74.97029,76.60775
1019,51670,b'r',61,57.57813,54.95883,61.85209,54.445118,58.159485,57.15142,57.084953,55.742508,59.390503,57.21297,59.148106,54.52108
1020,8293,b'i',59,57.89137,56.254368,57.814674,54.99476,56.717045,55.988693,59.89563,59.947422,57.26919,56.634613,55.628784,54.427902
1021,1492522,b'c',88,89.249054,88.736786,89.28883,89.03223,89.068954,89.26219,88.80854,89.21655,89.08596,89.58725,88.81868,89.16015
1022,10673,b'i',89,87.253586,86.857056,87.98836,88.91986,88.02547,85.964226,88.02528,89.18587,88.56499,87.06596,88.14772,87.29413
1023,34464,b'c',75,79.096405,75.42211,79.295425,77.04596,77.36517,77.06285,76.16588,76.51775,77.24597,76.14998,77.11774,77.82469
1024,37670,b'i',80,82.44941,83.19493,81.4389,84.29471,83.71335,83.76718,85.50468,84.28982,82.41343,82.93735,80.93954,83.336395
1025,41645,b'g',72,72.84389,73.13957,70.4092,73.57469,71.306046,69.33847,70.98153,69.76291,75.80404,73.07175,70.68383,70.17474
1026,1639152,b'c',75,77.72667,79.45428,78.265274,79.17346,78.95186,78.36214,76.974365,78.033264,78.81833,80.31752,79.245094,80.35685
1027,71279,b'c',78,76.37384,76.57858,77.48861,74.54877,73.83467,74.120636,74.951866,76.05565,76.104355,78.24035,77.68594,75.52103
1028,1204946,b'c',78,79.398605,79.10568,79.27368,79.136505,80.88951,80.891205,79.06259,82.445404,81.46596,77.69832,80.84817,76.03698
1029,4152094,b'r',84,82.837875,84.38551,83.07922,83.25227,82.41943,81.371414,81.027306,80.769424,82.17503,81.11618,83.818726,80.70915
1030,23420,b'c',49,50.026978,51.878716,53.751564,53.385796,50.24991,51.634346,48.288727,49.91701,51.789845,52.14837,50.543404,52.785202
1031,1670646,b'c',86,86.830605,86.03374,88.38172,86.01656,85.71971,87.43164,86.19231,87.1181,86.63522,87.19543,86.37837,87.84285
1032,53028,b'g',53,53.565125,51.4618,58.04397,50.771183,52.103367,52.397892,55.689846,54.48276,54.41587,54.994766,51.301853,51.446796
1033,51481,b'g',53,48.532585,50.121292,49.259754,47.05999,50.243717,50.82945,48.810997,51.657,50.522144,48.648224,51.987625,48.20926
1034,1595391,b'i',81,83.68173,81.76526,81.20064,78.1415,82.22554,83.3892,80.56547,80.95064,82.7676,84.666565,81.39909,79.61978
1035,91424,b'g',90,89.24501,89.65442,88.95366,89.0009,89.26097,89.22938,89.34645,88.904236,89.55228,88.636765,88.590225,89.60959
1036,65796,b'c',80,81.419846,80.57453,78.308105,80.53917,78.98181,78.04935,79.7758,78.7492,80.22728,83.09164,77.64317,79.11478
1037,14191,b'r',85,84.56497,84.76251,87.91562,87.43272,82.92918,83.2143,83.65182,84.77113,84.90579,85.017166,85.212234,85.77049
1038,4093813,b'r',45,46.649258,49.572735,49.259754,47.172577,48.26411,47.596622,47.666363,47.993958,48.810177,46.847862,49.12256,48.312977
1039,67992,b'c',53,52.780384,51.839825,52.944202,49.54723,51.859203,51.152397,52.32819,52.482353,51.425526,48.648933,51.95848,49.074024
1040,2806969,b'i',50,50.410397,49.572735,51.846626,51.94583,49.16039,49.284523,49.691727,48.107117,51.633347,49.65286,50.821564,48.323685
1041,5059730,b'i',86,84.282875,83.6996,85.70672,87.31915,85.04603,85.42894,85.14494,86.87711,84.74399,85.79227,86.42244,84.245605
1042,4096173,b'c',89,88.036705,86.046364,89.1927,87.55652,88.81718,88.272156,88.11894,88.50581,87.09686,87.78207,88.80362,88.160706
1043,1347761,b'c',86,80.98988,82.62721,84.921616,82.743805,83.34949,83.86128,83.346146,82.723114,83.10724,82.04225,83.23275,83.410675
1044,1558448,b'c',86,82.12461,82.79152,85.21384,80.69322,83.355606,82.69954,81.33031,85.4108,83.30292,84.20917,83.22041,82.72544
1045,5807639,b'c',90,88.81841,89.5666,89.10698,88.91766,87.09709,86.73927,88.71272,87.046524,88.69957,89.857605,87.34454,89.37163
1046,3636,b'i',53,50.10915,51.647568,53.55802,50.099964,54.903404,57.461304,54.387566,55.071476,52.498924,51.66498,55.783432,50.21956
1047,25083,b'g',72,70.28086,71.73235,72.54976,70.714005,69.563416,68.1736,68.19939,69.39842,70.18529,72.47497,70.453156,70.80739
1048,1759841,b'g',89,88.55206,88.24549,88.4624,88.70099,88.68561,88.31761,88.54428,87.928665,88.06169,87.8789,88.510666,88.48861
1049,35037,b'r',89,89.39865,89.76486,89.20357,89.50234,88.83566,89.1399,89.32031,88.948715,89.42247,89.75376,89.7146,89.24498
1050,58053,b'g',56,57.258415,53.230396,51.084827,49.44153,53.964584,56.768974,53.583122,52.491623,56.52408,58.581192,51.976578,52.76518
1051,35037,b'i',89,88.15075,89.64607,89.47023,89.45361,89.03339,88.34674,88.12051,88.88545,89.17029,88.93561,89.04282,89.41523
1052,31867,b'r',66,66.31265,65.07656,64.61685,56.578495,66.941124,67.76238,67.15077,69.16333,63.63015,66.021904,63.722267,66.35823
1053,1781022,b'c',68,63.10785,63.82236,61.211815,61.912342,65.209206,64.28613,64.33028,63.30798,63.37354,64.2935,65.27185,63.96483
1054,5058821,b'c',69,69.57469,69.15412,69.691925,69.45772,67.57339,67.76746,68.92941,68.89597,69.52835,67.5831,67.26581,68.40846
1055,5807336,b'i',52,54.40444,54.124954,61.802597,53.35249,52.44001,56.10386,51.45231,53.66752,59.522243,53.47793,63.28347,50.801117
1056,86086,b'i',73,58.159515,68.22301,62.2963,59.578205,58.942165,55.765327,55.52182,56.70824,63.85462,66.021904,61.438625,73.00834
1057,38326,b'c',66,78.203384,67.15856,67.752014,64.67624,78.74567,79.611145,75.23985,59.962135,86.45354,72.83553,63.45716,79.08319
1058,22263,b'c',70,64.57382,67.71773,68.39081,62.11936,68.11313,70.227325,69.51131,68.418365,67.96344,65.146126,66.91368,62.448635
1059,55839,b'r',80,79.65398,79.926094,81.55185,80.71248,82.76881,81.06516,79.12703,78.4733,82.55457,81.151764,80.41652,79.77437
1060,35503,b'r',90,86.69486,86.16506,86.53711,86.42981,88.22043,88.70472,87.826584,87.72017,87.36816,87.5236,88.92885,88.62631
1061,53803,b'c',53,47.70053,50.64736,49.712875,50.55398,49.818913,51.356373,49.810654,50.851692,53.11445,49.51736,49.564354,49.590645
1062,71034,b'r',75,75.03093,75.00362,77.49854,76.59078,75.607376,75.673195,75.65794,76.13614,77.66565,75.85835,75.27391,74.52028
1063,11375,b'c',78,81.54396,81.47475,83.32783,79.843796,82.438126,83.46057,80.595474,81.3813,81.63905,81.679504,81.48239,81.06958
1064,39697,b'i',78,79.27389,77.35713,82.41779,78.31696,79.05203,79.689445,77.10405,78.356636,78.26275,80.84714,79.807304,76.42247
1065,32760,b'i',79,80.91419,79.70729,80.62177,81.70186,80.5463,80.12123,79.64322,81.24002,82.97197,81.88873,82.58247,80.55457
1066,1744794,b'g',82,72.53556,74.10935,74.476364,74.36353,71.00363,76.34355,71.95461,75.34578,72.98613,77.83879,69.16016,72.44127
1067,4114077,b'r',81,81.54976,84.29738,84.44433,82.090294,83.437164,86.95566,84.34912,85.39021,85.24146,81.86795,81.87857,84.049164
1068,43707,b'c',83,82.2617,85.362335,84.71562,83.32057,83.90907,81.26286,83.80972,84.3716,83.59343,83.16357,83.720856,84.76672
1069,1450295,b'c',80,79.990585,80.87959,80.49931,82.09215,80.85971,79.14453,80.349884,78.96532,78.94388,80.90046,81.3456,80.5771
1070,7013,b'i',66,62.92993,59.047028,62.71206,63.221947,65.036804,64.83081,62.94747,63.513107,65.64074,63.667824,61.62281,62.774475
1071,53803,b'r',53,50.319168,49.572735,50.54742,48.57473,56.20822,52.21499,49.832565,55.183865,51.365845,50.76287,51.55874,50.325386
1072,1572887,b'c',83,78.918625,80.96556,83.56808,78.2008,79.77001,78.95494,78.24031,78.56385,78.894806,81.723755,79.70601,73.31719
1073,65769,b'i',84,82.85884,83.94815,84.96558,84.3232,83.09513,83.85309,83.38024,84.821976,82.35415,83.863365,85.45247,81.87767
1074,1579555,b'c',68,65.1797,65.1714,63.848633,64.510925,66.03323,63.982025,62.197502,64.570786,64.29103,63.79676,63.507767,64.598526
1075,14626,b'i',82,82.28658,80.466095,80.80345,79.16889,82.51976,81.45315,82.28233,82.16629,81.588135,81.50815,81.623985,82.10872
1076,1639152,b'g',75,76.16753,78.870186,78.82385,78.319214,76.57005,77.148674,76.82236,76.54405,80.339066,77.73424,77.02724,79.5907
1077,11295,b'i',46,48.176895,49.572735,49.673664,47.69311,49.042103,52.38084,49.270508,50.081387,48.396008,52.11567,48.348747,48.60465
1078,67248,b'g',78,81.199066,79.1954,81.16278,80.454834,81.162186,80.13994,80.14377,78.8418,79.19962,80.44444,76.736435,79.15318
1079,5807784,b'c',60,53.185352,55.503117,57.064568,56.85792,57.827106,55.846207,58.152855,58.925198,56.233875,55.645584,53.803257,52.575447
1080,1467622,b'c',87,87.67762,88.71598,88.58104,87.70686,87.68004,86.81536,87.4847,88.30939,88.305725,87.98414,88.79883,86.82754
1081,39203,b'r',89,88.49121,87.6685,86.18309,87.64142,87.803986,86.53265,87.12992,87.02968,87.306656,88.20091,88.036705,88.01741
1082,1216341,b'c',78,77.34098,76.31851,78.159515,77.401344,77.76124,74.96716,77.92913,77.261986,76.2273,78.130226,77.90729,77.1604
1083,91385,b'r',88,88.10597,88.74515,88.77333,86.763016,88.50557,88.80235,87.89335,88.32744,88.238174,89.11813,87.39058,89.180786
1084,3127569,b'g',64,63.612854,60.99336,55.942455,58.76573,62.930428,63.299168,62.920933,62.991447,62.35759,62.940437,61.77822,59.67628
1085,42881,b'i',61,50.858864,55.510628,53.438843,53.060425,55.627815,54.76486,55.713116,57.00122,54.519146,51.624626,57.90614,53.397377
1086,51448,b'c',83,85.38635,85.90442,86.66762,82.93013,82.29985,83.37435,83.00925,84.284035,84.22952,86.05079,84.33154,84.103836
1087,68613,b'g',46,50.8226,51.0477,49.259754,48.266224,49.721027,50.29016,50.413414,49.444225,50.308197,53.3071,49.93359,50.207146
1088,5879,b'c',74,69.92653,74.52083,70.21892,69.78165,73.390366,70.61298,71.8703,71.22702,74.84608,74.97546,71.4981,70.88044
1089,1516348,b'g',77,78.162094,81.7872,79.6776,81.91725,79.07905,79.56573,78.423065,79.25833,79.18007,81.142525,80.75311,80.60958
1090,5807402,b'c',56,55.202606,55.343246,54.155838,61.234627,54.38418,53.5661,60.357292,56.080208,59.29383,59.99082,56.742565,59.35514
1091,652,b'c',72,74.22557,71.37064,73.08774,71.11689,72.07848,70.45332,71.83281,70.389465,74.23879,72.60529,71.28088,74.913025
1092,49995,b'c',67,56.884827,57.404858,60.63883,59.408646,62.930428,63.528122,59.320526,60.347282,61.479233,57.640633,61.62281,59.88893
1093,2194,b'r',73,75.6292,72.81982,73.80072,70.682816,73.26497,74.46939,75.51712,74.65317,72.20518,74.88138,71.334564,72.51587
1094,716,b'c',72,69.64096,70.8297,70.33746,68.40323,69.226845,68.86111,69.8539,68.53072,70.1315,70.054596,70.77352,71.64116
1095,187823,b'i',74,75.20093,69.78643,74.72693,70.619545,72.99287,71.48848,70.27712,69.64507,73.06795,71.2657,73.33732,72.17549
1096,32125,b'c',57,56.87854,56.55368,59.452965,55.966946,58.979725,54.440247,57.05576,59.018093,58.565502,58.05123,58.632675,53.80121
1097,28296,b'c',60,59.172665,60.258595,57.886543,59.994366,58.741287,59.297165,57.756626,58.408165,62.415245,63.074722,60.80055,62.172455
1098,1530056,b'c',74,72.09619,74.65917,74.6532,74.09433,72.59129,74.656685,71.57164,74.46497,75.318146,73.4444,74.055435,71.18286
1099,3359683,b'r',87,88.23117,88.61917,87.417076,86.65781,87.04216,86.37113,85.824844,86.469315,87.519615,87.6058,87.79323,87.01392
1100,6475,b'g',79,80.24364,81.15227,78.778305,76.09037,80.36676,80.04649,79.07889,78.996506,79.0441,83.12901,83.87612,81.11758
1101,1177883,b'i',74,69.9144,72.732376,75.285614,74.68605,74.63309,75.55609,77.47009,76.9485,71.67465,72.075714,75.630554,77.57645
1102,54216,b'g',80,80.246475,79.28596,82.740295,79.02671,80.33107,79.31081,80.048935,81.01068,79.91855,81.67763,79.69078,82.81618
1103,1285039,b'c',70,68.85933,70.75778,69.80142,68.2357,71.11297,64.24741,65.979004,63.17569,70.84735,68.3351,68.89003,67.02764
1104,169513,b'c',84,82.26865,82.20569,84.653336,80.38962,83.379425,84.324745,82.69495,83.30321,83.04993,83.010895,84.979004,82.685196
1105,69160,b'r',73,72.60441,72.04851,73.365875,73.03904,70.9718,74.14465,71.066444,72.818924,74.07982,72.01095,69.73928,71.26321
1106,55054,b'g',65,56.265263,58.828644,58.624275,60.758068,61.450794,58.628464,61.210228,63.274387,62.275787,60.810356,59.653748,65.403206
1107,34173,b'c',66,64.224625,67.71314,66.111595,62.677353,64.34564,64.069046,64.68529,65.7646,65.76621,64.59792,67.358826,61.263485
1108,36371,b'c',59,61.31743,60.86493,61.53336,63.50105,59.822025,62.12081,61.096764,60.20459,65.92049,66.713165,61.62281,63.180634
1109,1699106,b'g',74,75.62898,78.75235,75.758644,72.98768,74.0533,75.040085,73.81179,73.67774,76.364555,78.73506,75.098236,72.24244
1110,56204,b'c',72,70.69888,70.38289,72.43918,67.97481,69.268486,69.81691,68.757706,68.94757,69.16891,71.38803,68.91688,68.801926
1111,5174,b'c',60,61.551792,61.313446,64.59206,57.361412,63.86631,60.545525,61.473938,62.238045,60.82788,62.82595,64.58215,53.22399
1112,35803,b'c',88,89.356125,87.92732,87.481895,89.74561,89.226036,88.51078,88.992584,89.52571,89.63309,89.650375,88.7689,89.580376
1113,71278,b'c',59,54.442627,56.85724,55.219246,54.391693,55.07829,55.610416,54.987686,52.598927,56.42318,58.067596,54.683014,56.199913
1114,61524,b'g',59,55.90577,54.204735,51.41263,50.62281,55.97207,57.700768,57.35641,54.570717,58.68847,55.714813,56.446255,57.778793
1115,55793,b'c',74,74.882866,72.65582,73.6142,74.6355,73.49344,73.59199,73.92321,74.081085,72.9386,73.204506,74.83002,75.245804
1116,64627,b'c',84,76.97044,78.59381,70.13941,76.4212,72.16247,75.32343,71.899956,80.41606,74.16347,68.308685,80.25841,76.65752
1117,70818,b'c',90,89.03317,88.77782,89.792206,89.26551,89.646614,89.59761,89.062195,89.80365,89.597786,89.189835,89.71199,88.71576
1118,5059435,b'g',48,49.710938,51.131866,49.259754,49.414677,50.221786,49.24022,49.0798,48.76882,49.620846,51.05606,54.585144,48.207386
1119,1738874,b'i',60,58.2127,55.99503,52.248978,58.443195,51.65861,51.9702,55.4968,55.11908,53.43296,58.58812,55.095573,59.18259
1120,4219859,b'c',86,85.31302,86.150055,86.94043,88.18376,86.470024,86.4066,85.7055,86.684875,85.800735,85.602234,87.10672,86.407
1121,30187,b'i',64,49.455048,54.472427,51.493896,53.62092,55.127617,57.933002,55.802155,62.86898,49.73962,56.168343,61.62281,56.634872
1122,1264760,b'c',79,80.17653,79.31199,79.60988,79.73341,81.038124,80.86737,80.6369,80.16295,78.015686,82.25668,79.36241,80.54694
1123,5059781,b'c',86,83.10678,86.505875,85.57634,87.70534,83.85982,85.77482,86.60075,89.00276,86.887474,88.03409,88.769135,88.50949
1124,5751,b'g',69,66.99342,67.009636,62.316162,65.20707,65.39723,65.80061,65.62935,67.695465,65.40307,62.83684,63.16353,61.66693
1125,50351,b'c',51,52.23489,56.52156,55.62666,54.97994,59.18872,56.67778,58.602165,56.493324,55.440674,56.13654,58.608276,55.249767
1126,20830,b'i',85,84.934525,85.246025,86.55247,85.263,82.951454,84.05133,83.46659,82.2254,84.48393,84.643036,84.26817,83.97638
1127,1360820,b'c',82,79.47939,78.920975,80.392136,84.244965,79.884384,76.74621,83.59123,84.933655,82.715546,82.208275,82.42766,78.6914
1128,38361,b'i',80,78.62758,80.928314,81.452545,80.46138,80.544785,77.63974,81.164276,80.2386,80.03976,80.1399,80.33026,76.998024
